# elog __FUNCTION__ corrections (single-name-per-function)
# address	current_name	elog_name	module	current_conf	elog_call_count
0x0056537a	teleprompt_text_render_page	teleprompt_ui_ai_mode_page_process	teleprompt.ui	HIGH	3
0x00565588	teleprompt_animation_update	teleprompt_ui_scroll_bar_set_value	teleprompt.ui	HIGH	1
0x00565950	teleprompt_page_layout_calculate	teleprompt_ui_srcoll_container_scroll_end_check	teleprompt.ui	HIGH	8
0x00565cf0	teleprompt_content_load	teleprompt_ui_scroll_sync_send	teleprompt.ui	HIGH	1
0x00565de8	teleprompt_scroll_update_position	teleprompt_ui_page_label_create	teleprompt.ui	HIGH	2
0x00566092	schedule_manager_command	teleprompt_ui_action_display_menu_page	rtos	HIGH	3
0x005666dc	teleprompt_ui_handler	teleprompt_ui_action_file_list_update	teleprompt.ui	HIGH	3
0x00566e1c	teleprompt_page_event_handler	teleprompt_ui_action_ai_sync	teleprompt.ui	HIGH	1
0x00568320	teleprompt_fsm_countdown	teleprompt_action_heartbeat	teleprompt.fsm	HIGH	1
0x005684d8	pb_quicklist_rx_dispatch	APP_PbRxQuicklistFrameDataProcess	pb.quicklist	HIGH	4
0x005686c8	pb_quicklist_post_decode_apply	APP_DecodePbRxQuicklistData	pb.quicklist	HIGH	4
0x0056883c	quicklist_rx_event	PB_RxQuicklistItem	pb.quicklist	HIGH	2
0x0056892a	pb_service_quicklist_health_handler	APP_PbTxEncodeQuicklistItem	pb.quicklist	HIGH	3
0x00568ac0	quicklist_rx_decoder	PB_RxQuicklistMultItems	pb.quicklist	HIGH	2
0x00568b8a	quicklist_item_encoder	APP_PbTxEncodeQuicklistMultItems	pb.quicklist	HIGH	3
0x00568d3c	pb_quicklist_send_batch_update	APP_PbNotifyEncodeQuicklistMultItems	pb.quicklist	HIGH	3
0x00568f04	pb_quicklist_validate_delete	PB_RxQuicklistEvent	pb.quicklist	HIGH	2
0x00568ffc	pb_quicklist_send_delete_response	APP_PbTxEncodeQuicklistEvent	pb.quicklist	HIGH	1
0x00569458	health_data_mgr_store_single	health_data_save_single	health.data_mgr	HIGH	5
0x0056965e	display_config_region_parse	health_data_save_mult	pb.display_config	HIGH	7
0x0056990e	display_config_rx_process	health_data_convert_from_pb	pb.display_config	HIGH	1
0x00569988	health_data_mgr_query_records	health_data_save_single_highlight	health.data_mgr	HIGH	4
0x00569b44	health_data_mgr_store_batch	health_data_save_mult_highlight	health.data_mgr	HIGH	6
0x00569edc	health_pb_decode_dispatch	APP_PbRxHealthFrameDataProcess	pb.health	HIGH	4
0x0056a0e4	PB_RxHealth_type1	PB_RxHealthSingleData	pb.health	HIGH	4
0x0056a28e	pb_service_display_config_handler	APP_PbTxEncodeHealthSingleData	pb.display_config	HIGH	3
0x0056a42e	display_config_rx_decoder	PB_RxHealthMultData	pb.display_config	HIGH	4
0x0056a5a0	display_config_secondary_encode	APP_PbTxEncodeHealthMultData	pb.display_config	HIGH	3
0x0056a76c	PB_RxHealth_type3	PB_RxHealthSingleHighlight	pb.health	HIGH	4
0x0056a904	PB_TxEncodeHealth_type3	APP_PbTxEncodeHealthSingleHighlight	pb.health	HIGH	3
0x0056aaa0	PB_RxHealth_type4	PB_RxHealthMultHighlight	pb.health	HIGH	2
0x0056b018	teleprompt_timer_auto_scroll	teleprompt_timer_start_by_config	teleprompt.timer	HIGH	2
0x0056b0d8	teleprompt_timer_countdown	teleprompt_timer_stop_by_config	teleprompt.timer	HIGH	2
0x0056b286	teleprompt_timer_stop	teleprompt_timer_mgr_deinit	teleprompt.timer	HIGH	1
0x0056b4b8	list_anim_create	list_anim_completed_cb	list_anim	HIGH	1
0x0056b530	list_anim_handler	list_anim_display_position_scroll	list_anim	HIGH	5
0x0056b712	list_anim_start	list_anim_play_next	list_anim	HIGH	4
0x0056b964	list_anim_update	list_anim_init	list_anim	HIGH	1
0x0056c300	sysclose_handle_request	system_close_common_data_handler	system_close	HIGH	1
0x0056c4f4	sysclose_dispatch_gesture	system_close_page_event_handler	system_close	HIGH	5
0x0056c868	sysclose_create_dialog	sc_selection_change_anim_ready_cb	system_close	HIGH	2
0x0056c9ca	sysclose_update_selection	system_close_update_selection	system_close	HIGH	1
0x0056cb44	sysclose_animate_yes_select	system_close_handle_scroll_up	system_close	HIGH	2
0x0056cbf0	sysclose_animate_no_select	system_close_handle_scroll_down	system_close	HIGH	2
0x0056ccb0	sysclose_close_dialog	system_close_handle_click	system_close	HIGH	6
0x0056cf54	sysclose_render_timeout_bar	system_close_create_options	system_close	HIGH	2
0x0056d364	sysclose_handle_timer_tick	system_close_ReflashEventHandler	system_close	HIGH	3
0x0056d986	exit_prompt_fade_step1	common_exit_prompt_show	exit_prompt	HIGH	1
0x0056db6c	fade_anim_in	common_fade_in_animation	fade.anim	HIGH	1
0x0056dc48	fade_anim_out	common_fade_out_animation	fade.anim	HIGH	1
0x0056de24	quicklist_load_single_item	quicklist_data_add_item	quicklist.data_mgr	HIGH	3
0x0056df70	quicklist_load_batch_items	quicklist_data_add_mult_items	quicklist.data_mgr	HIGH	8
0x00574010	navigation_path_draw_4010	_atRM	at.core	HIGH	1
0x00574190	ble_nus_at_core_init	_atTpTest	ble.nus	HIGH	3
0x0057ea96	image_container_create	common_image_create	common_image_container	HIGH	14
0x0057f15e	image_container_load_bmp	common_image_set_data	common_image_container	HIGH	8
0x0057f5ec	image_container_destroy	common_image_destroy	common_image_container	HIGH	3
0x0057f8e4	nav_ui_start_route_timer	StartIMUCompassFunc	navigation.ui	HIGH	1
0x0057f96c	nav_ui_stop_route_timer	StopIMUCompassFunc	navigation.ui	HIGH	1
0x0057f9f6	nav_ui_create_map_image	navigation_create_max_map	navigation.ui	HIGH	3
0x0057fba2	nav_ui_parse_route_packet	navigation_set_max_map_data	navigation.ui	HIGH	6
0x0057ff5a	nav_ui_log_render_start	navigation_free_max_map_buffer	navigation.ui	HIGH	1
0x00580018	nav_ui_create_page	navigation_ui_startup_page_create	navigation.ui	HIGH	5
0x00580920	nav_ui_create_list_view	navigation_ui_create_calibrate_compass_page	navigation.ui	HIGH	2
0x00580c2c	nav_ui_create_detail_view	navigation_ui_create_map_page	navigation.ui	HIGH	2
0x005819e4	nav_ui_show_loading_label	navigation_ui_create_break_exit_page	navigation.ui	HIGH	1
0x00581aac	nav_ui_show_empty_label	navigation_ui_create_none_location_list_page	navigation.ui	HIGH	1
0x00581b7c	nav_ui_set_status_icon	navigation_ui_startup_failed_exit_page	navigation.ui	HIGH	1
0x00581ca8	nav_ui_show_arrived_label	navigation_ui_completed_exit_page	navigation.ui	HIGH	1
0x00581db2	nav_ui_animate_fade_in	navigation_show_container_B_with_animation	navigation.ui	HIGH	7
0x00582894	nav_ui_build_favorite_list	navigation_ui_create_location_list_page	navigation.ui	HIGH	5
0x00582e48	nav_ui_build_direction_list	navigation_ui_create_mode_list_page	navigation.ui	HIGH	4
0x00583230	nav_ui_handle_nus_gesture	NavigationInputEventHandler	navigation.ui	HIGH	14
0x005839a8	nav_ui_decode_map_bitmap	store_mini_map_data	navigation.ui	HIGH	2
0x00583b9c	nav_ui_state_machine_dispatch	navigation_ui_reflash_page_handler	navigation.ui	HIGH	64
0x00585c28	nav_ui_render_map_overlay	navigation_ui_exit_page_handler	navigation.ui	HIGH	3
0x005865bc	nav_ui_calc_scroll_offset	navigation_calculate_scroll_position_for_item	navigation.ui	HIGH	1
0x00586690	nav_ui_select_and_scroll_favorite	navigation_scroll_anim_complete_cb	navigation.ui	HIGH	4
0x0058698c	nav_ui_navigate_favorite_list	navigation_inject_event	navigation.ui	HIGH	23
0x0058798c	nav_ui_animate_direction_scroll	trigger_mode_rubber_band_effect	navigation.ui	HIGH	3
0x00587b80	nav_ui_navigate_direction_list	mode_inject_event	navigation.ui	HIGH	5
0x00587e24	nav_ui_create_bmp_canvas	navigation_create_rotated_img	navigation.ui	HIGH	4
0x0058882c	conversate_timer_ctrl	navigation_page_event_handler	conversate.timer	HIGH	6
0x00588e34	PB_TxEncodeNav_start	navigation_ui_notify_location_list	navigation.datahandler	HIGH	2
0x00588f70	PB_TxEncodeNav_state	navigation_ui_notify_exit	navigation.datahandler	HIGH	2
0x005890ac	PB_TxEncodeNav_route_info	navigation_ui_notify_compass_calibration_complete	navigation.datahandler	HIGH	2
0x005891e8	PB_TxEncodeNav_display	navigation_ui_notify_compass_calibration_start	navigation.datahandler	HIGH	2
0x0058970a	PB_TxEncodeNavState	navigation_notify_location_select_index_cmd	pb.navigation	HIGH	3
0x005898aa	PB_TxEncodeNav_heartbeat	navigation_notify_view_changed_cmd	navigation.datahandler	HIGH	2
0x005899f4	PB_TxEncodeNav_favorites	navigation_notify_compass_changed_cmd	navigation.datahandler	HIGH	2
0x00589c90	nav_pb_decode_response	navigation_data_handler	navigation.datahandler	HIGH	9
0x0058aa52	list_container_get_color	get_color_from_index	common_list_container	HIGH	1
0x0058abe8	list_container_set_scroll_pos	common_list_scroll_anim_complete_cb	common_list_container	HIGH	3
0x0058ad06	list_container_scroll_animate	common_list_rubber_band_anim_cb	common_list_container	HIGH	4
0x0058aee4	list_container_animate_page_turn	common_list_trigger_rubber_band	common_list_container	HIGH	1
0x0058b230	list_container_create	common_list_create	common_list_container	HIGH	22
0x0058be9c	list_container_destroy	common_list_destroy	common_list_container	HIGH	2
0x0058c074	list_container_navigate	common_list_inject_event	common_list_container	HIGH	25
0x0058cbb6	text_container_create	common_text_create	common_text_container	HIGH	18
0x0058d40e	text_container_destroy	common_text_destroy	common_text_container	HIGH	3
0x0058d512	text_container_get_color	get_color_from_index	common_text_container	HIGH	1
0x0058d578	text_container_measure_layout	common_text_update_scroll_state	common_text_container	HIGH	2
0x0058d6c2	text_container_set_text	common_text_scroll_anim_exec_cb	common_text_container	HIGH	1
0x0058d74c	common_list_trigger_rubber_band	common_text_scroll_anim_complete_cb	common_text_container	HIGH	3
0x0058d898	text_container_start_scroll_anim	common_text_scroll_with_anim	common_text_container	HIGH	2
0x0058d9e0	common_text_scroll_anim_exec_cb	common_text_rubber_band_anim_complete_cb	common_text_container	HIGH	4
0x0058db70	text_container_animate_page_turn	common_text_trigger_rubber_band	common_text_container	HIGH	3
0x0058dd18	text_container_scroll_by_step	common_text_try_extend_animation	common_text_container	HIGH	6
0x0058eaf0	conversate_main	conversate_request_display	conversate	HIGH	3
0x0058f278	conversate_ui_validate_tag_type	conversate_ui_get_button_img	conversate.ui	HIGH	1
0x0058f43a	conversate_ui_get_current_button	conversate_ui_get_current_button_dispaly_position	conversate.ui	HIGH	2
0x0058fe64	conversate_ui_set_container	conversate_ui_tag_data_delete	conversate.ui	HIGH	1
0x0059179c	conversate_ui_title_update_anim	conversate_ui_action_title_update	conversate.ui	HIGH	5
0x00592930	conversate_ui_keypoint_shrink	conversate_ui_action_keypoint_to_main_page	conversate.ui	HIGH	2
0x00592fde	pb_service_conversate_handler	APP_PbConversateTxEncodeNotify	pb.conversate	HIGH	3
0x0059518e	am_devices_mspi_hongshi_set_display_offset	am_devices_hongshi_set_display_offset	driver.a6n-g	HIGH	2
0x00595364	am_devices_mspi_hongshi_set_brightness	am_devices_mspi_hongshi_setBrightness	driver.a6n-g	HIGH	1
0x005953e0	am_devices_mspi_hongshi_init	am_devices_mspi_hongshi_read_chipId	driver.a6n-g	HIGH	3
0x005954f8	am_devices_mspi_hongshi_read_chipId	am_device_mspi_hongshi_read_sn	driver.a6n-g	HIGH	1
0x00595a5a	mspi_device_acquire	am_devices_mspi_device_reconfigure	driver.uled_common	HIGH	3
0x00595b64	mspi_set_transfer_config	am_devices_mspi_set_serail_mode	driver.uled_common	HIGH	2
0x00595c10	mspi_set_read_config	am_devices_mspi_set_quad_mode	driver.uled_common	HIGH	2
0x00595d26	am_devices_mspi_set_serail_mode	uled_rw_param_validate	driver.uled_common	HIGH	3
0x00596562	jbd4010_full_init	am_devices_mspi_jbd4010_configure	driver.jbd4010	HIGH	3
0x0059683a	jbd4010_set_display_offset	am_devices_jbd4010_set_display_offset	driver.jbd4010	HIGH	5
0x00596aa8	jbd4010_blit_region	am_devices_jbd4010_QSPI_PartialReflash	driver.jbd4010	HIGH	1
0x00596bde	jbd4010_refresh_display	am_devices_jbd4010_QSPI_PartialReflash_async	driver.jbd4010	HIGH	1
0x00596d02	jbd4010_set_mode	am_devices_mspi_jbd4010_read_chipId	driver.jbd4010	HIGH	2
0x00596f60	jbd4010_read_status_reg	jdb4010_status_check	driver.jbd4010	HIGH	4
0x00598970	even_ai_ui_handler	EvenAI_InputEventWarp	even_ai.ui	HIGH	1
0x0059a63a	text_stream_append	animate_text	text_stream_service	HIGH	1
0x0059ab1e	evenai_anim_check_result	_evenaiAnimSyncEventCallback	even_ai.animation	HIGH	1
0x0059aef0	evenai_anim_start	even_ai_animation_show_phase	even_ai.animation	HIGH	1
0x0059affc	evenai_anim_tick_update	even_ai_animation_update	even_ai.animation	HIGH	5
0x0059b474	evenai_anim_sync_from_peer	even_ai_animation_apply_sync	even_ai.animation	HIGH	4
0x0059c32a	evenhub_mutex_acquire	evenhub_lock_data	pb.evenhub	HIGH	1
0x0059c386	evenhub_mutex_release	evenhub_unlock_data	pb.evenhub	HIGH	1
0x0059c466	evenhub_parameterized_encode	evenhub_common_response_cmd	pb.evenhub	HIGH	1
0x0059c57a	evenhub_comm_rsp_encode	evenhub_SendSystemEvent_cmd	pb.evenhub	HIGH	1
0x0059c668	evenhub_display_content_encode	evenhub_SendDeviceEvent_cmd	pb.evenhub	HIGH	1
0x0059c7ee	evenhub_pb_encode_and_send	evenhub_common_device_private_event_cmd	evenhub.data_parser	HIGH	1
0x0059caac	evenhub_pb_decode_response	evenhub_data_parser	evenhub.data_parser	HIGH	36
0x0059de7c	evenhub_render_dispatch	evenhub_container_find_node_by_id	evenhub.main	HIGH	1
0x0059dee8	evenhub_handle_ui_command	evenhub_page_event_handler	evenhub.main	HIGH	5
0x0059e1c8	evenhub_rx_dispatch	evenhub_common_data_handler	evenhub.main	HIGH	3
0x0059e332	evenhub_session_lifecycle	evenhub_ui_event_handler	evenhub.main	HIGH	4
0x0059e776	evenhub_list_alloc_node	evenhub_create_container_node	evenhub.ui	HIGH	3
0x0059e892	evenhub_list_populate_primary	evenhub_container_list_rebuild_from_pb	evenhub.ui	HIGH	12
0x0059ed7a	evenhub_list_populate_secondary	evenhub_container_list_create_from_pb	evenhub.ui	HIGH	12
0x0059f274	evenhub_list_clear	evenhub_container_list_destroy	evenhub.ui	HIGH	5
0x0059f46c	evenhub_list_foreach	evenhub_container_list_traverse	evenhub.ui	HIGH	2
0x0059f548	evenhub_list_find_by_id	evenhub_container_list_find_by_id	evenhub.ui	HIGH	1
0x0059f5e4	evenhub_list_append	evenhub_container_list_append	evenhub.ui	HIGH	1
0x0059f684	evenhub_list_dump_node	evenhub_print_container_info_callback	evenhub.ui	HIGH	3
0x0059f9e0	evenhub_event_unbind	evenhub_unbind_event_container	evenhub.ui	HIGH	4
0x0059fb68	evenhub_event_dispatch	evenhub_inject_event_to_container	evenhub.ui	HIGH	6
0x005a0138	evenhub_render_content	evenhub_ui_page_create	evenhub.ui	HIGH	23
0x005a0a98	evenhub_render_content_alt	evenhub_ui_page_rebuild	evenhub.ui	HIGH	23
0x005a1914	evenhub_render_destroy	evenhub_ui_create_timeout_exit_page	evenhub.ui	HIGH	1
0x005a1a1c	evenhub_render_init	evenhub_ui_reflash_event_handler	evenhub.ui	HIGH	22
0x005b41fc	ring_gesture_process	APP_PbRxRingFrameDataProcess	pb.ring	HIGH	5
0x005b43ee	pb_ring_handler	PB_RxRingEvent	pb.ring	HIGH	3
0x005b4506	pb_service_ring_handler	APP_PbTxEncodeRingEvent	pb.ring	HIGH	3
0x005b49c2	pb_service_translate_handler	APP_PbTranslateTxEncodeNotify	pb.translate	HIGH	3
0x005b4b30	APP_PbTranslateTxEncodeNotify	APP_PbTranslateTxEncodeCommResp	pb.translate	HIGH	3
0x005b4eb2	lv_widget_constructor	ProductionTest_common_data_handler	lvgl.widget	HIGH	1
0x005bf492	nv_mac_handler	_nvdbUpdataMac	nv.mac	HIGH	1
0x005c83aa	smpScActCalcF5TKey	smprActProcPairReq	ble.cordio	HIGH	4
0x005c98a8	translate_init	translate_action_mutex_init_internal	translate	HIGH	2
0x005c9952	translate_start	translate_action_lock	translate	HIGH	2
0x005c9a0c	translate_process	translate_action_unlock	translate	HIGH	1
0x005c9a6c	translate_ctrl	translate_request_display	translate	HIGH	3
0x005ca026	translate_fsm_handler	Translate_ui_event_handler	translate.fsm	HIGH	1
0x005ca800	translate_ui_update	translate_ui_init	translate.ui	HIGH	1
0x005caaaa	translate_ui_main_page_create	translate_ui_fsm_handler	translate.ui	HIGH	7
0x005cb154	translate_ui_get_active_text	translate_ui_mode_change_animation_completed_cb	translate.ui	HIGH	1
0x005cba9c	translate_data_handler	translate_data_update	translate.data	HIGH	1
