address,name,type,source,primary
0x000fbb70,"nrf_dfu_validation_postvalidate","Function","USER_DEFINED",true
0x000fbb76,"nrf_dfu_validation_boot_validate","Function","USER_DEFINED",true
0x000fbb8e,"LAB_000fbb8e","Label","DEFAULT",true
0x000fbb9c,"LAB_000fbb9c","Label","DEFAULT",true
0x000fbb9e,"LAB_000fbb9e","Label","DEFAULT",true
0x000fbba0,"LAB_000fbba0","Label","DEFAULT",true
0x000fbbb0,"LAB_000fbbb0","Label","DEFAULT",true
0x000fbbc0,"LAB_000fbbc0","Label","DEFAULT",true
0x000fbbc4,"LAB_000fbbc4","Label","DEFAULT",true
0x000fbbf2,"LAB_000fbbf2","Label","DEFAULT",true
0x000fbc14,"LAB_000fbc14","Label","DEFAULT",true
0x000fbc16,"LAB_000fbc16","Label","DEFAULT",true
0x000fbc20,"DAT_000fbc20","Label","DEFAULT",true
0x000fbc24,"DAT_000fbc24","Label","DEFAULT",true
0x000fbc28,"nrf_dfu_validation_init","Function","USER_DEFINED",true
0x000fbc3c,"LAB_000fbc3c","Label","DEFAULT",true
0x000fbc3e,"LAB_000fbc3e","Label","DEFAULT",true
0x000fbc44,"DAT_000fbc44","Label","DEFAULT",true
0x000fbc48,"DAT_000fbc48","Label","DEFAULT",true
0x000fbc4c,"nrf_dfu_validation_init_cmd_append","Function","USER_DEFINED",true
0x000fbc66,"LAB_000fbc66","Label","DEFAULT",true
0x000fbc88,"LAB_000fbc88","Label","DEFAULT",true
0x000fbc90,"DAT_000fbc90","Label","DEFAULT",true
0x000fbc94,"nrf_dfu_validation_init_cmd_create","Function","USER_DEFINED",true
0x000fbca8,"LAB_000fbca8","Label","DEFAULT",true
0x000fbcac,"LAB_000fbcac","Label","DEFAULT",true
0x000fbcba,"LAB_000fbcba","Label","DEFAULT",true
0x000fbcc0,"DAT_000fbcc0","Label","DEFAULT",true
0x000fbcc4,"DAT_000fbcc4","Label","DEFAULT",true
0x000fbcc8,"nrf_dfu_validation_init_cmd_execute","Function","USER_DEFINED",true
0x000fbcde,"LAB_000fbcde","Label","DEFAULT",true
0x000fbcf6,"LAB_000fbcf6","Label","DEFAULT",true
0x000fbd2e,"LAB_000fbd2e","Label","DEFAULT",true
0x000fbd30,"LAB_000fbd30","Label","DEFAULT",true
0x000fbd3a,"LAB_000fbd3a","Label","DEFAULT",true
0x000fbd40,"LAB_000fbd40","Label","DEFAULT",true
0x000fbd4a,"LAB_000fbd4a","Label","DEFAULT",true
0x000fbd4c,"LAB_000fbd4c","Label","DEFAULT",true
0x000fbd54,"DAT_000fbd54","Label","DEFAULT",true
0x000fbd58,"DAT_000fbd58","Label","DEFAULT",true
0x000fbd5c,"nrf_dfu_validation_init_cmd_present","Function","USER_DEFINED",true
0x000fbd64,"DAT_000fbd64","Label","DEFAULT",true
0x000fbd68,"nrf_dfu_validation_prevalidate","Function","USER_DEFINED",true
0x000fbd8a,"LAB_000fbd8a","Label","DEFAULT",true
0x000fbda4,"LAB_000fbda4","Label","DEFAULT",true
0x000fbda8,"DAT_000fbda8","Label","DEFAULT",true
0x000fbdac,"DAT_000fbdac","Label","DEFAULT",true
0x000fbdb0,"nrf_dfu_validation_signature_check","Function","USER_DEFINED",true
0x000fbde0,"LAB_000fbde0","Label","DEFAULT",true
0x000fbde6,"LAB_000fbde6","Label","DEFAULT",true
0x000fbdea,"LAB_000fbdea","Label","DEFAULT",true
0x000fbe04,"LAB_000fbe04","Label","DEFAULT",true
0x000fbe08,"LAB_000fbe08","Label","DEFAULT",true
0x000fbe3c,"LAB_000fbe3c","Label","DEFAULT",true
0x000fbe40,"DAT_000fbe40","Label","DEFAULT",true
0x000fbe44,"DAT_000fbe44","Label","DEFAULT",true
0x000fbe48,"nrf_dfu_ver_validation_check","Function","USER_DEFINED",true
0x000fbe66,"LAB_000fbe66","Label","DEFAULT",true
0x000fbe72,"LAB_000fbe72","Label","DEFAULT",true
0x000fbe7e,"LAB_000fbe7e","Label","DEFAULT",true
0x000fbe8c,"LAB_000fbe8c","Label","DEFAULT",true
0x000fbeac,"LAB_000fbeac","Label","DEFAULT",true
0x000fbeb0,"LAB_000fbeb0","Label","DEFAULT",true
0x000fbeb4,"LAB_000fbeb4","Label","DEFAULT",true
0x000fbeb6,"LAB_000fbeb6","Label","DEFAULT",true
0x000fbec0,"LAB_000fbec0","Label","DEFAULT",true
0x000fbec8,"LAB_000fbec8","Label","DEFAULT",true
0x000fbeca,"LAB_000fbeca","Label","DEFAULT",true
0x000fbed0,"DAT_000fbed0","Label","DEFAULT",true
0x000fbed4,"nrf_fstorage_erase","Function","USER_DEFINED",true
0x000fbf00,"nrf_fstorage_init","Function","USER_DEFINED",true
0x000fbf08,"nrf_fstorage_is_busy","Function","USER_DEFINED",true
0x000fbf1a,"LAB_000fbf1a","Label","DEFAULT",true
0x000fbf28,"LAB_000fbf28","Label","DEFAULT",true
0x000fbf3c,"LAB_000fbf3c","Label","DEFAULT",true
0x000fbf40,"LAB_000fbf40","Label","DEFAULT",true
0x000fbf42,"LAB_000fbf42","Label","DEFAULT",true
0x000fbf50,"DAT_000fbf50","Label","DEFAULT",true
0x000fbf54,"DAT_000fbf54","Label","DEFAULT",true
0x000fbf90,"nrf_fstorage_sys_evt_handler","Function","USER_DEFINED",true
0x000fbf9c,"LAB_000fbf9c","Label","DEFAULT",true
0x000fbfbc,"LAB_000fbfbc","Label","DEFAULT",true
0x000fbfc8,"LAB_000fbfc8","Label","DEFAULT",true
0x000fbfd4,"LAB_000fbfd4","Label","DEFAULT",true
0x000fbfe0,"LAB_000fbfe0","Label","DEFAULT",true
0x000fbff0,"LAB_000fbff0","Label","DEFAULT",true
0x000fbffc,"LAB_000fbffc","Label","DEFAULT",true
0x000fc004,"LAB_000fc004","Label","DEFAULT",true
0x000fc00c,"LAB_000fc00c","Label","DEFAULT",true
0x000fc018,"LAB_000fc018","Label","DEFAULT",true
0x000fc01c,"LAB_000fc01c","Label","DEFAULT",true
0x000fc024,"LAB_000fc024","Label","DEFAULT",true
0x000fc028,"DAT_000fc028","Label","DEFAULT",true
0x000fc02c,"DAT_000fc02c","Label","DEFAULT",true
0x000fc030,"nrf_fstorage_write","Function","USER_DEFINED",true
0x000fc070,"nrf_nvmc_page_erase","Function","USER_DEFINED",true
0x000fc084,"LAB_000fc084","Label","DEFAULT",true
0x000fc098,"DAT_000fc098","Label","DEFAULT",true
0x000fc09c,"DAT_000fc09c","Label","DEFAULT",true
0x000fc0a0,"nrf_nvmc_write_word","Function","USER_DEFINED",true
0x000fc0b2,"LAB_000fc0b2","Label","DEFAULT",true
0x000fc0c8,"DAT_000fc0c8","Label","DEFAULT",true
0x000fc0cc,"DAT_000fc0cc","Label","DEFAULT",true
0x000fc0d0,"nrf_nvmc_write_words","Function","USER_DEFINED",true
0x000fc0e8,"LAB_000fc0e8","Label","DEFAULT",true
0x000fc0f0,"LAB_000fc0f0","Label","DEFAULT",true
0x000fc0f8,"LAB_000fc0f8","Label","DEFAULT",true
0x000fc10c,"DAT_000fc10c","Label","DEFAULT",true
0x000fc110,"DAT_000fc110","Label","DEFAULT",true
0x000fc114,"nrf_rtc_event_clear","Function","USER_DEFINED",true
0x000fc120,"nrf_sdh_ble_app_ram_start_get","Function","USER_DEFINED",true
0x000fc12c,"LAB_000fc12c","Label","DEFAULT",true
0x000fc130,"DAT_000fc130","Label","DEFAULT",true
0x000fc134,"nrf_sdh_ble_default_cfg_set","Function","USER_DEFINED",true
0x000fc1ce,"LAB_000fc1ce","Label","DEFAULT",true
0x000fc1d0,"nrf_sdh_ble_enable","Function","USER_DEFINED",true
0x000fc1dc,"LAB_000fc1dc","Label","DEFAULT",true
0x000fc1e0,"DAT_000fc1e0","Label","DEFAULT",true
0x000fc1e4,"nrf_sdh_soc_evts_poll","Function","USER_DEFINED",true
0x000fc1f8,"LAB_000fc1f8","Label","DEFAULT",true
0x000fc214,"LAB_000fc214","Label","DEFAULT",true
0x000fc220,"LAB_000fc220","Label","DEFAULT",true
0x000fc22e,"LAB_000fc22e","Label","DEFAULT",true
0x000fc236,"LAB_000fc236","Label","DEFAULT",true
0x000fc23c,"DAT_000fc23c","Label","DEFAULT",true
0x000fc240,"DAT_000fc240","Label","DEFAULT",true
0x000fc244,"nrf_sdh_disable_request","Function","USER_DEFINED",true
0x000fc27e,"LAB_000fc27e","Label","DEFAULT",true
0x000fc282,"LAB_000fc282","Label","DEFAULT",true
0x000fc286,"LAB_000fc286","Label","DEFAULT",true
0x000fc294,"DAT_000fc294","Label","DEFAULT",true
0x000fc298,"nrf_sdh_enable_request","Function","USER_DEFINED",true
0x000fc2a4,"LAB_000fc2a4","Label","DEFAULT",true
0x000fc2d6,"LAB_000fc2d6","Label","DEFAULT",true
0x000fc2e6,"LAB_000fc2e6","Label","DEFAULT",true
0x000fc2ea,"LAB_000fc2ea","Label","DEFAULT",true
0x000fc2ee,"LAB_000fc2ee","Label","DEFAULT",true
0x000fc300,"DAT_000fc300","Label","DEFAULT",true
0x000fc304,"DAT_000fc304","Label","DEFAULT",true
0x000fc308,"DAT_000fc308","Label","DEFAULT",true
0x000fc30c,"SWI2_EGU2_IRQHandler","Function","USER_DEFINED",true
0x000fc318,"LAB_000fc318","Label","DEFAULT",true
0x000fc324,"LAB_000fc324","Label","DEFAULT",true
0x000fc32c,"DAT_000fc32c","Label","DEFAULT",true
0x000fc330,"nrf_sdh_is_enabled","Function","USER_DEFINED",true
0x000fc338,"DAT_000fc338","Label","DEFAULT",true
0x000fc33c,"nrf_sdh_request_continue","Function","USER_DEFINED",true
0x000fc34a,"LAB_000fc34a","Label","DEFAULT",true
0x000fc34e,"LAB_000fc34e","Label","DEFAULT",true
0x000fc354,"DAT_000fc354","Label","DEFAULT",true
0x000fc394,"nrf_section_iter_init","Function","USER_DEFINED",true
0x000fc39e,"LAB_000fc39e","Label","DEFAULT",true
0x000fc3a4,"LAB_000fc3a4","Label","DEFAULT",true
0x000fc3ae,"LAB_000fc3ae","Label","DEFAULT",true
0x000fc3b8,"LAB_000fc3b8","Label","DEFAULT",true
0x000fc3bc,"LAB_000fc3bc","Label","DEFAULT",true
0x000fc3c2,"nrf_section_iter_next","Function","USER_DEFINED",true
0x000fc3e0,"LAB_000fc3e0","Label","DEFAULT",true
0x000fc3e4,"nrf_svc_handler_c","Function","USER_DEFINED",true
0x000fc404,"LAB_000fc404","Label","DEFAULT",true
0x000fc408,"LAB_000fc408","Label","DEFAULT",true
0x000fc420,"LAB_000fc420","Label","DEFAULT",true
0x000fc42a,"LAB_000fc42a","Label","DEFAULT",true
0x000fc42c,"LAB_000fc42c","Label","DEFAULT",true
0x000fc432,"LAB_000fc432","Label","DEFAULT",true
0x000fc438,"DAT_000fc438","Label","DEFAULT",true
0x000fc43c,"DAT_000fc43c","Label","DEFAULT",true
0x000fc440,"nrf_wdt_started","Function","USER_DEFINED",true
0x000fc44a,"LAB_000fc44a","Label","DEFAULT",true
0x000fc44c,"DAT_000fc44c","Label","DEFAULT",true
0x000fc450,"nvmc_wait","Function","USER_DEFINED",true
0x000fc456,"LAB_000fc456","Label","DEFAULT",true
0x000fc460,"DAT_000fc460","Label","DEFAULT",true
0x000fc464,"DAT_000fc464","Label","DEFAULT",true
0x000fc468,"on_ctrl_pt_write","Function","USER_DEFINED",true
0x000fc496,"LAB_000fc496","Label","DEFAULT",true
0x000fc4bc,"LAB_000fc4bc","Label","DEFAULT",true
0x000fc4c4,"LAB_000fc4c4","Label","DEFAULT",true
0x000fc4d0,"DAT_000fc4d0","Label","DEFAULT",true
0x000fc4d4,"DAT_000fc4d4","Label","DEFAULT",true
0x000fc4d8,"DAT_000fc4d8","Label","DEFAULT",true
0x000fc4dc,"nrf_dfu_data_object_create","Function","USER_DEFINED",true
0x000fc506,"LAB_000fc506","Label","DEFAULT",true
0x000fc510,"LAB_000fc510","Label","DEFAULT",true
0x000fc51c,"LAB_000fc51c","Label","DEFAULT",true
0x000fc51e,"LAB_000fc51e","Label","DEFAULT",true
0x000fc522,"LAB_000fc522","Label","DEFAULT",true
0x000fc544,"LAB_000fc544","Label","DEFAULT",true
0x000fc548,"DAT_000fc548","Label","DEFAULT",true
0x000fc54c,"DAT_000fc54c","Label","DEFAULT",true
0x000fc550,"on_data_obj_execute_request_sched","Function","USER_DEFINED",true
0x000fc551,"on_data_obj_execute_request_sched+1","Label","DEFAULT",true
0x000fc568,"LAB_000fc568","Label","DEFAULT",true
0x000fc56c,"LAB_000fc56c","Label","DEFAULT",true
0x000fc5a4,"LAB_000fc5a4","Label","DEFAULT",true
0x000fc5b4,"DAT_000fc5b4","Label","DEFAULT",true
0x000fc5b8,"DAT_000fc5b8","Label","DEFAULT",true
0x000fc5bc,"DAT_000fc5bc","Label","DEFAULT",true
0x000fc5c0,"DAT_000fc5c0","Label","DEFAULT",true
0x000fc5c4,"DAT_000fc5c4","Label","DEFAULT",true
0x000fc5c8,"nrf_dfu_data_object_write","Function","USER_DEFINED",true
0x000fc5ea,"LAB_000fc5ea","Label","DEFAULT",true
0x000fc5ec,"LAB_000fc5ec","Label","DEFAULT",true
0x000fc5f0,"LAB_000fc5f0","Label","DEFAULT",true
0x000fc5f4,"LAB_000fc5f4","Label","DEFAULT",true
0x000fc620,"LAB_000fc620","Label","DEFAULT",true
0x000fc640,"DAT_000fc640","Label","DEFAULT",true
0x000fc644,"DAT_000fc644","Label","DEFAULT",true
0x000fc649,"LAB_000fc648+1","Label","DEFAULT",true
0x000fc650,"DAT_000fc650","Label","DEFAULT",true
0x000fc654,"app_error_fault_handler","Function","USER_DEFINED",true
0x000fc65e,"LAB_000fc65e","Label","DEFAULT",true
0x000fc676,"LAB_000fc676","Label","DEFAULT",true
0x000fc67c,"DAT_000fc67c","Label","DEFAULT",true
0x000fc680,"DAT_000fc680","Label","DEFAULT",true
0x000fc684,"on_flash_write","Function","USER_DEFINED",true
0x000fc685,"on_flash_write+1","Label","DEFAULT",true
0x000fc68c,"DAT_000fc68c","Label","DEFAULT",true
0x000fc690,"on_rw_authorize_req","Function","USER_DEFINED",true
0x000fc6e8,"LAB_000fc6e8","Label","DEFAULT",true
0x000fc6f8,"LAB_000fc6f8","Label","DEFAULT",true
0x000fc706,"LAB_000fc706","Label","DEFAULT",true
0x000fc708,"LAB_000fc708","Label","DEFAULT",true
0x000fc70c,"LAB_000fc70c","Label","DEFAULT",true
0x000fc710,"DAT_000fc710","Label","DEFAULT",true
0x000fc714,"DAT_000fc714","Label","DEFAULT",true
0x000fc718,"pb_dec_bytes","Function","USER_DEFINED",true
0x000fc719,"pb_dec_bytes+1","Label","DEFAULT",true
0x000fc748,"LAB_000fc748","Label","DEFAULT",true
0x000fc74a,"LAB_000fc74a","Label","DEFAULT",true
0x000fc74c,"LAB_000fc74c","Label","DEFAULT",true
0x000fc75a,"pb_dec_fixed32","Function","USER_DEFINED",true
0x000fc75b,"pb_dec_fixed32+1","Label","DEFAULT",true
0x000fc760,"pb_dec_fixed64","Function","USER_DEFINED",true
0x000fc761,"pb_dec_fixed64+1","Label","DEFAULT",true
0x000fc766,"pb_dec_string","Function","USER_DEFINED",true
0x000fc767,"pb_dec_string+1","Label","DEFAULT",true
0x000fc790,"LAB_000fc790","Label","DEFAULT",true
0x000fc792,"LAB_000fc792","Label","DEFAULT",true
0x000fc794,"LAB_000fc794","Label","DEFAULT",true
0x000fc7a4,"pb_dec_submessage","Function","USER_DEFINED",true
0x000fc7a5,"pb_dec_submessage+1","Label","DEFAULT",true
0x000fc7d4,"LAB_000fc7d4","Label","DEFAULT",true
0x000fc7d8,"LAB_000fc7d8","Label","DEFAULT",true
0x000fc7de,"LAB_000fc7de","Label","DEFAULT",true
0x000fc7e4,"pb_dec_svarint","Function","USER_DEFINED",true
0x000fc7e5,"pb_dec_svarint+1","Label","DEFAULT",true
0x000fc808,"LAB_000fc808","Label","DEFAULT",true
0x000fc812,"LAB_000fc812","Label","DEFAULT",true
0x000fc818,"LAB_000fc818","Label","DEFAULT",true
0x000fc820,"LAB_000fc820","Label","DEFAULT",true
0x000fc826,"LAB_000fc826","Label","DEFAULT",true
0x000fc828,"LAB_000fc828","Label","DEFAULT",true
0x000fc834,"LAB_000fc834","Label","DEFAULT",true
0x000fc836,"LAB_000fc836","Label","DEFAULT",true
0x000fc838,"LAB_000fc838","Label","DEFAULT",true
0x000fc83c,"pb_dec_uvarint","Function","USER_DEFINED",true
0x000fc83d,"pb_dec_uvarint+1","Label","DEFAULT",true
0x000fc862,"LAB_000fc862","Label","DEFAULT",true
0x000fc86c,"LAB_000fc86c","Label","DEFAULT",true
0x000fc872,"LAB_000fc872","Label","DEFAULT",true
0x000fc87a,"LAB_000fc87a","Label","DEFAULT",true
0x000fc880,"LAB_000fc880","Label","DEFAULT",true
0x000fc88c,"LAB_000fc88c","Label","DEFAULT",true
0x000fc88e,"LAB_000fc88e","Label","DEFAULT",true
0x000fc890,"LAB_000fc890","Label","DEFAULT",true
0x000fc894,"pb_dec_varint","Function","USER_DEFINED",true
0x000fc895,"pb_dec_varint+1","Label","DEFAULT",true
0x000fc8bc,"LAB_000fc8bc","Label","DEFAULT",true
0x000fc8ca,"LAB_000fc8ca","Label","DEFAULT",true
0x000fc8d0,"LAB_000fc8d0","Label","DEFAULT",true
0x000fc8d6,"LAB_000fc8d6","Label","DEFAULT",true
0x000fc8da,"LAB_000fc8da","Label","DEFAULT",true
0x000fc8dc,"LAB_000fc8dc","Label","DEFAULT",true
0x000fc8e4,"LAB_000fc8e4","Label","DEFAULT",true
0x000fc8e6,"LAB_000fc8e6","Label","DEFAULT",true
0x000fc8e8,"LAB_000fc8e8","Label","DEFAULT",true
0x000fc8ec,"pb_decode","Function","USER_DEFINED",true
0x000fc90a,"pb_decode_fixed32","Function","USER_DEFINED",true
0x000fc932,"LAB_000fc932","Label","DEFAULT",true
0x000fc934,"pb_decode_fixed64","Function","USER_DEFINED",true
0x000fc98e,"LAB_000fc98e","Label","DEFAULT",true
0x000fc990,"pb_decode_noinit","Function","USER_DEFINED",true
0x000fc9b4,"LAB_000fc9b4","Label","DEFAULT",true
0x000fc9d8,"LAB_000fc9d8","Label","DEFAULT",true
0x000fc9e0,"LAB_000fc9e0","Label","DEFAULT",true
0x000fc9e6,"LAB_000fc9e6","Label","DEFAULT",true
0x000fc9f0,"LAB_000fc9f0","Label","DEFAULT",true
0x000fca0a,"LAB_000fca0a","Label","DEFAULT",true
0x000fca22,"LAB_000fca22","Label","DEFAULT",true
0x000fca28,"LAB_000fca28","Label","DEFAULT",true
0x000fca3a,"LAB_000fca3a","Label","DEFAULT",true
0x000fca60,"LAB_000fca60","Label","DEFAULT",true
0x000fca64,"LAB_000fca64","Label","DEFAULT",true
0x000fca66,"LAB_000fca66","Label","DEFAULT",true
0x000fca6e,"LAB_000fca6e","Label","DEFAULT",true
0x000fca74,"LAB_000fca74","Label","DEFAULT",true
0x000fca80,"LAB_000fca80","Label","DEFAULT",true
0x000fca9c,"LAB_000fca9c","Label","DEFAULT",true
0x000fcaac,"LAB_000fcaac","Label","DEFAULT",true
0x000fcab8,"LAB_000fcab8","Label","DEFAULT",true
0x000fcabc,"LAB_000fcabc","Label","DEFAULT",true
0x000fcac4,"LAB_000fcac4","Label","DEFAULT",true
0x000fcae2,"LAB_000fcae2","Label","DEFAULT",true
0x000fcaec,"LAB_000fcaec","Label","DEFAULT",true
0x000fcaf6,"LAB_000fcaf6","Label","DEFAULT",true
0x000fcb12,"LAB_000fcb12","Label","DEFAULT",true
0x000fcb16,"LAB_000fcb16","Label","DEFAULT",true
0x000fcb1a,"pb_decode_svarint","Function","USER_DEFINED",true
0x000fcb44,"LAB_000fcb44","Label","DEFAULT",true
0x000fcb4e,"LAB_000fcb4e","Label","DEFAULT",true
0x000fcb52,"LAB_000fcb52","Label","DEFAULT",true
0x000fcb54,"pb_decode_tag","Function","USER_DEFINED",true
0x000fcb8a,"LAB_000fcb8a","Label","DEFAULT",true
0x000fcb8e,"LAB_000fcb8e","Label","DEFAULT",true
0x000fcb92,"LAB_000fcb92","Label","DEFAULT",true
0x000fcb96,"pb_decode_varint","Function","USER_DEFINED",true
0x000fcba6,"LAB_000fcba6","Label","DEFAULT",true
0x000fcbac,"LAB_000fcbac","Label","DEFAULT",true
0x000fcbb0,"LAB_000fcbb0","Label","DEFAULT",true
0x000fcbe0,"pb_decode_varint32","Function","USER_DEFINED",true
0x000fcc00,"LAB_000fcc00","Label","DEFAULT",true
0x000fcc06,"LAB_000fcc06","Label","DEFAULT",true
0x000fcc08,"LAB_000fcc08","Label","DEFAULT",true
0x000fcc26,"LAB_000fcc26","Label","DEFAULT",true
0x000fcc2c,"nrf_dfu_init_command_decode_callback","Function","USER_DEFINED",true
0x000fcc2d,"nrf_dfu_init_command_decode_callback+1","Label","DEFAULT",true
0x000fcc4a,"LAB_000fcc4a","Label","DEFAULT",true
0x000fcc5c,"LAB_000fcc5c","Label","DEFAULT",true
0x000fcc5e,"LAB_000fcc5e","Label","DEFAULT",true
0x000fcc60,"DAT_000fcc60","Label","DEFAULT",true
0x000fcc64,"DAT_000fcc64","Label","DEFAULT",true
0x000fcc68,"pb_field_iter_begin","Function","USER_DEFINED",true
0x000fcc88,"LAB_000fcc88","Label","DEFAULT",true
0x000fcc8a,"pb_field_iter_find","Function","USER_DEFINED",true
0x000fcc92,"LAB_000fcc92","Label","DEFAULT",true
0x000fcca8,"LAB_000fcca8","Label","DEFAULT",true
0x000fccb8,"pb_field_iter_next","Function","USER_DEFINED",true
0x000fccd8,"LAB_000fccd8","Label","DEFAULT",true
0x000fccdc,"LAB_000fccdc","Label","DEFAULT",true
0x000fcce6,"LAB_000fcce6","Label","DEFAULT",true
0x000fccf0,"LAB_000fccf0","Label","DEFAULT",true
0x000fccfe,"LAB_000fccfe","Label","DEFAULT",true
0x000fcd0a,"LAB_000fcd0a","Label","DEFAULT",true
0x000fcd12,"LAB_000fcd12","Label","DEFAULT",true
0x000fcd20,"LAB_000fcd20","Label","DEFAULT",true
0x000fcd36,"pb_field_set_to_default","Function","USER_DEFINED",true
0x000fcd64,"LAB_000fcd64","Label","DEFAULT",true
0x000fcd68,"LAB_000fcd68","Label","DEFAULT",true
0x000fcd6c,"LAB_000fcd6c","Label","DEFAULT",true
0x000fcd72,"LAB_000fcd72","Label","DEFAULT",true
0x000fcd84,"LAB_000fcd84","Label","DEFAULT",true
0x000fcd8a,"LAB_000fcd8a","Label","DEFAULT",true
0x000fcd9a,"LAB_000fcd9a","Label","DEFAULT",true
0x000fcdb8,"LAB_000fcdb8","Label","DEFAULT",true
0x000fcdbe,"LAB_000fcdbe","Label","DEFAULT",true
0x000fcdcc,"LAB_000fcdcc","Label","DEFAULT",true
0x000fcddc,"pb_istream_from_buffer","Function","USER_DEFINED",true
0x000fcdec,"DAT_000fcdec","Label","DEFAULT",true
0x000fcdf0,"pb_make_string_substream","Function","USER_DEFINED",true
0x000fce18,"LAB_000fce18","Label","DEFAULT",true
0x000fce1a,"LAB_000fce1a","Label","DEFAULT",true
0x000fce26,"pb_message_set_to_defaults","Function","USER_DEFINED",true
0x000fce38,"LAB_000fce38","Label","DEFAULT",true
0x000fce48,"LAB_000fce48","Label","DEFAULT",true
0x000fce4c,"pb_read","Function","USER_DEFINED",true
0x000fce5e,"LAB_000fce5e","Label","DEFAULT",true
0x000fce6e,"LAB_000fce6e","Label","DEFAULT",true
0x000fce7c,"LAB_000fce7c","Label","DEFAULT",true
0x000fce80,"LAB_000fce80","Label","DEFAULT",true
0x000fce8a,"LAB_000fce8a","Label","DEFAULT",true
0x000fcea0,"DAT_000fcea0","Label","DEFAULT",true
0x000fcea4,"pb_readbyte","Function","USER_DEFINED",true
0x000fcec2,"LAB_000fcec2","Label","DEFAULT",true
0x000fcec4,"pb_skip_field","Function","USER_DEFINED",true
0x000fceda,"LAB_000fceda","Label","DEFAULT",true
0x000fcedc,"LAB_000fcedc","Label","DEFAULT",true
0x000fcef4,"LAB_000fcef4","Label","DEFAULT",true
0x000fcef8,"LAB_000fcef8","Label","DEFAULT",true
0x000fcf0e,"LAB_000fcf0e","Label","DEFAULT",true
0x000fcf12,"LAB_000fcf12","Label","DEFAULT",true
0x000fcf14,"LAB_000fcf14","Label","DEFAULT",true
0x000fcf20,"nrf_dfu_validation_postvalidate_impl","Function","USER_DEFINED",true
0x000fcf62,"LAB_000fcf62","Label","DEFAULT",true
0x000fcf66,"LAB_000fcf66","Label","DEFAULT",true
0x000fcf9c,"LAB_000fcf9c","Label","DEFAULT",true
0x000fcfa4,"LAB_000fcfa4","Label","DEFAULT",true
0x000fcfa6,"LAB_000fcfa6","Label","DEFAULT",true
0x000fcfb4,"LAB_000fcfb4","Label","DEFAULT",true
0x000fcfbc,"LAB_000fcfbc","Label","DEFAULT",true
0x000fcfc4,"LAB_000fcfc4","Label","DEFAULT",true
0x000fcfce,"LAB_000fcfce","Label","DEFAULT",true
0x000fcfd4,"LAB_000fcfd4","Label","DEFAULT",true
0x000fcfe4,"DAT_000fcfe4","Label","DEFAULT",true
0x000fcfe8,"DAT_000fcfe8","Label","DEFAULT",true
0x000fcfec,"DAT_000fcfec","Label","DEFAULT",true
0x000fcff0,"postvalidate","Function","USER_DEFINED",true
0x000fd046,"LAB_000fd046","Label","DEFAULT",true
0x000fd064,"LAB_000fd064","Label","DEFAULT",true
0x000fd07c,"LAB_000fd07c","Label","DEFAULT",true
0x000fd09a,"LAB_000fd09a","Label","DEFAULT",true
0x000fd0aa,"LAB_000fd0aa","Label","DEFAULT",true
0x000fd0ac,"LAB_000fd0ac","Label","DEFAULT",true
0x000fd0ae,"LAB_000fd0ae","Label","DEFAULT",true
0x000fd0b4,"LAB_000fd0b4","Label","DEFAULT",true
0x000fd0b6,"LAB_000fd0b6","Label","DEFAULT",true
0x000fd0be,"LAB_000fd0be","Label","DEFAULT",true
0x000fd0c2,"LAB_000fd0c2","Label","DEFAULT",true
0x000fd0dc,"LAB_000fd0dc","Label","DEFAULT",true
0x000fd0e0,"LAB_000fd0e0","Label","DEFAULT",true
0x000fd0e4,"DAT_000fd0e4","Label","DEFAULT",true
0x000fd0e8,"DAT_000fd0e8","Label","DEFAULT",true
0x000fd0ec,"DAT_000fd0ec","Label","DEFAULT",true
0x000fd0f0,"queue_free","Function","USER_DEFINED",true
0x000fd0fc,"DAT_000fd0fc","Label","DEFAULT",true
0x000fd100,"DAT_000fd100","Label","DEFAULT",true
0x000fd104,"queue_process","Function","USER_DEFINED",true
0x000fd122,"LAB_000fd122","Label","DEFAULT",true
0x000fd132,"LAB_000fd132","Label","DEFAULT",true
0x000fd134,"LAB_000fd134","Label","DEFAULT",true
0x000fd138,"LAB_000fd138","Label","DEFAULT",true
0x000fd144,"LAB_000fd144","Label","DEFAULT",true
0x000fd14e,"LAB_000fd14e","Label","DEFAULT",true
0x000fd150,"LAB_000fd150","Label","DEFAULT",true
0x000fd15c,"LAB_000fd15c","Label","DEFAULT",true
0x000fd164,"LAB_000fd164","Label","DEFAULT",true
0x000fd16a,"LAB_000fd16a","Label","DEFAULT",true
0x000fd17e,"LAB_000fd17e","Label","DEFAULT",true
0x000fd190,"LAB_000fd190","Label","DEFAULT",true
0x000fd194,"DAT_000fd194","Label","DEFAULT",true
0x000fd198,"DAT_000fd198","Label","DEFAULT",true
0x000fd19c,"DAT_000fd19c","Label","DEFAULT",true
0x000fd1a0,"queue_start","Function","USER_DEFINED",true
0x000fd1bc,"LAB_000fd1bc","Label","DEFAULT",true
0x000fd1c0,"DAT_000fd1c0","Label","DEFAULT",true
0x000fd1c4,"nrf_fstorage_nvmc_read","Function","USER_DEFINED",true
0x000fd1c5,"nrf_fstorage_nvmc_read+1","Label","DEFAULT",true
