image,inventory_source,entry,end,size,recovered_name,provider_family,source_disposition,upstream_symbol,confidence,evidence
application,ghidra_functions_csv,0x00089e50,0x00089e87,56,FUN_00089e50,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,clamped_triple_write_into_stream_89e50,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x00089e8c,0x00089ec3,56,FUN_00089e8c,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,clamped_triple_write_into_stream_89e8c,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x00089ec8,0x00089ed1,10,FUN_00089ec8,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,store_4_word_descriptor_to_89ec8,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x00089ed8,0x00089ee5,14,FUN_00089ed8,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,store_6_word_descriptor_to_89ed8,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x00089eec,0x00089fbd,210,FUN_00089eec,r1_product_specific,clean_room_behavior_only,r1_sensor_stream_registration_plan,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008a03c,0x0008a04d,18,FUN_0008a03c,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,store_6_word_descriptor_sxtb_8a03c,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a1ac,0x0008a1b7,12,FUN_0008a1ac,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,sensor_stream_object_create_singleton_8a1ac,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a1c4,0x0008a1cf,12,FUN_0008a1c4,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,elapsed_ticks_since_param_via_8a1c4,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a1d0,0x0008a1db,12,FUN_0008a1d0,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,framework_tick_source_call_ram_8a1d0,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a1e0,0x0008a30f,422,FUN_0008a1e0,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,sensor_stream_timer_dispatch_candidate,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a310,0x0008a363,84,FUN_0008a310,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,sensor_stream_timer_object_allocation_8a310,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a368,0x0008a3bb,84,FUN_0008a368,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,sensor_stream_object_allocation_from_8a368,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a3c0,0x0008a3eb,44,FUN_0008a3c0,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,framework_deferred_free_marks_the_8a3c0,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a3f0,0x0008a3fd,14,FUN_0008a3f0,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,store_byte_at_0x2001a2bc_0xc_8a3f0,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a404,0x0008a457,84,FUN_0008a404,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,sensor_stream_timer_expiry_processing_8a404,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a45c,0x0008a539,222,FUN_0008a45c,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,sensor_stream_timer_poll_candidate,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a540,0x0008a551,18,FUN_0008a540,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,clear_framework_timer_0x10_then_8a540,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a55c,0x0008a57b,32,FUN_0008a55c,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,framework_housekeeping_init_list_init_8a55c,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a584,0x0008a59d,26,FUN_0008a584,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,set_bit0_of_stream_object_8a584,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a5c0,0x0008a5cf,16,FUN_0008a5c0,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,bfi_bit0_at_stream_object_8a5c0,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a5d0,0x0008a5e3,20,FUN_0008a5d0,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,guarded_p_v_store_null_8a5d0,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a5e4,0x0008a5fb,24,FUN_0008a5e4,unknown_sensor_stream_framework_candidate,clean_room_reimplementation_owner_authorized,saturating_remaining_time_p1_elapsed_8a5e4,high,"SHA-pinned generic named sensor-stream listener registration, timer dispatch, unregistration, buffer-resize, and rate-retiming behavior used across product and provider callers. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_sensor_stream_framework_candidate-ATTRIBUTION-2026-08.md; the MultiTimer library (both generations) is rejected line-by-line, every distinctive string is globally unique, and B210/Bravechip ChipletRing platform authorship stands). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the thirty-two-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/sensor_stream/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/SENSOR-STREAM-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008a5fc,0x0008a641,70,FUN_0008a5fc,r1_product_specific,clean_room_behavior_only,r1_rtt_write_blocking,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008a64c,0x0008a717,204,FUN_0008a64c,r1_product_specific,clean_room_behavior_only,r1_activity_flash_record_enqueue_plan,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008a7f0,0x0008a7f3,4,thunk_FUN_0005a9f8,r1_product_specific,clean_room_behavior_only,r1_activity_daily_cache_refresh_metadata_thunk,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008a7f4,0x0008a809,22,FUN_0008a7f4,r1_product_specific,clean_room_behavior_only,r1_activity_event_storage_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008a80a,0x0008a83d,52,FUN_0008a80a,r1_product_specific,clean_room_behavior_only,r1_heart_rate_event_storage_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008a83e,0x0008a865,40,FUN_0008a83e,r1_product_specific,clean_room_behavior_only,r1_hrv_event_storage_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,manual_provenance_supplement,0x0008a8ae,0x0008a8d7,42,r1_spo2_event_storage_consumer,r1_product_specific,clean_room_behavior_only,r1_spo2_event_storage_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,manual_provenance_supplement,0x0008a8d8,0x0008a8fb,36,r1_stress_event_storage_consumer,r1_product_specific,clean_room_behavior_only,r1_stress_event_storage_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,manual_provenance_supplement,0x0008a8fc,0x0008a927,44,r1_temperature_event_storage_consumer,r1_product_specific,clean_room_behavior_only,r1_temperature_event_storage_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008a928,0x0008a933,12,FUN_0008a928,nordic_nrf5_sdk_17_1_0,use_nordic_sdk,service_changed_pending_flags_check,high,Exact function-local SDK evidence and semantic control flow correlate to Nordic SDK 17.1.0 components/ble/peer_manager/gatt_cache_manager.c::service_changed_pending_flags_check.
application,ghidra_functions_csv,0x0008aba0,0x0008ac27,134,FUN_0008aba0,nordic_nrf5_sdk_17_1_0,use_nordic_sdk,service_data_encode,high,Exact function-local SDK evidence and semantic control flow correlate to Nordic SDK 17.1.0 components/ble/common/ble_advdata.c::service_data_encode.
application,ghidra_functions_csv,0x0008ac28,0x0008acf1,202,FUN_0008ac28,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_calendar_local_datetime_fill,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008acfc,0x0008ad01,6,FUN_0008acfc,r1_product_specific,clean_room_behavior_only,r1_sync_block_field_get,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008ad08,0x0008ad3b,52,FUN_0008ad08,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,clock_backend_lookup_plus_registered_8ad08,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008ad40,0x0008ad5b,28,FUN_0008ad40,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_local_timestamp,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008ad64,0x0008ad8f,44,FUN_0008ad64,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_local_day_start,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008ad98,0x0008ad9d,6,FUN_0008ad98,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_status_accessor,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008ada4,0x0008adad,10,FUN_0008ada4,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_backend_timestamp_thunk,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008adb4,0x0008adbb,8,FUN_0008adb4,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_utc_offset_accessor,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
